Distributors,Retailers,PO_Number,PO_Date,PO_Requested_Delivery_Date,PO_Amount,PO_Status,Actual Fulfillment Date,Invoice_Number,Invoice_Date,Invoice_Amount,Shipping_City,Shipping_State,Shipping_State_Code,Shipping_Country,Shipping_Country_Code,Shipping_Postal_Code,PO_Link,Manual_Invoice_Link,SPS_Invoices,Manual_Invoice_Link1,year_month_PO,Delay_Days,PO_Delivery_Status,UPC/GTIN,SKU,SKU_Qty,PO_Case_Price,PO_Sales,Invoice_Qty,Invoice_Case_Price,Status,total_sales,Box_per_Case,Location,Qty Diff,Amt Diff,Channel,Unit List Cost,Common_PO_Date,Common_Invoice_Date,New_PO_Delivery_Status,New_Status
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103151239.0,CZLSW50,2.0,47.28,94.56,2.0,47.28,Fulfilled,94.56,12.0,East,0.0,0.0,Retail,4.99,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103151246.0,CZLS50,3.0,27.24,81.72,3.0,27.24,Fulfilled,81.72,12.0,East,0.0,0.0,Retail,2.99,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103155077.0,BCW64P01,3.0,27.04,81.12,0.0,0.0,Short Shipped,0.0,16.0,East,3.0,81.12,Retail,2.59,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103155817.0,BFW48P01,3.0,43.2,129.6,0.0,0.0,Short Shipped,0.0,16.0,East,3.0,129.60000000000002,Retail,,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103155923.0,BFW48P02,5.0,42.08,210.4,0.0,0.0,Short Shipped,0.0,8.0,East,5.0,210.39999999999998,Retail,3.1,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103156197.0,CCSS24,1.0,44.88,44.88,1.0,44.88,Fulfilled,44.88,24.0,East,0.0,0.0,Retail,2.0,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103156203.0,CCSF24,1.0,44.88,44.88,1.0,44.88,Fulfilled,44.88,24.0,East,0.0,0.0,Retail,2.0,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103156210.0,CTB13GDS25,1.0,40.8,40.8,1.0,40.8,Fulfilled,40.8,8.0,East,0.0,0.0,Retail,6.1,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103157613.0,CBTP3P300P04,2.0,22.2,44.4,0.0,0.0,Short Shipped,0.0,6.0,East,2.0,44.4,Retail,,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103157620.0,CBKPT2P150P02,4.0,47.76,191.04,0.0,0.0,Short Shipped,0.0,12.0,East,4.0,191.04,Retail,,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103157897.0,CBKPT2P150P06,11.0,40.8,448.8,0.0,0.0,Short Shipped,0.0,4.0,East,11.0,448.79999999999995,Retail,,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103158085.0,CBFT2P100P01,7.0,15.6,109.2,0.0,0.0,Short Shipped,0.0,12.0,East,7.0,109.2,Retail,,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103158207.0,CBFT2P100P04,11.0,14.76,162.36,0.0,0.0,Short Shipped,0.0,3.0,East,11.0,162.35999999999999,Retail,,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,810103158375.0,CBTP3P300P12,15.0,38.6,579.0,15.0,38.6,Fulfilled,579.0,4.0,East,0.0,0.0,Retail,,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080554.0,CBP9RO20,3.0,14.96,44.88,3.0,14.96,Fulfilled,44.88,8.0,East,0.0,0.0,Retail,2.25,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080561.0,CBP6RO20,5.0,7.2,36.0,0.0,0.0,Short Shipped,0.0,8.0,East,5.0,36.0,Retail,1.42,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080578.0,CBB16RO20,3.0,13.6,40.8,3.0,13.6,Fulfilled,40.8,8.0,East,0.0,0.0,Retail,2.25,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080615.0,CCS24,1.0,44.88,44.88,1.0,44.88,Fulfilled,44.88,24.0,East,0.0,0.0,Retail,2.0,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080639.0,CBP9RO50,3.0,33.92,101.76,3.0,33.92,Fulfilled,101.76,8.0,East,0.0,0.0,Retail,5.45,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080646.0,CBP6RO50,3.0,15.92,47.76,3.0,15.92,Fulfilled,47.76,8.0,East,0.0,0.0,Retail,3.49,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080653.0,CBB16RO50,3.0,31.52,94.56,3.0,31.52,Fulfilled,94.56,8.0,East,0.0,0.0,Retail,5.29,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080677.0,CPC25NL,4.0,27.28,109.12,4.0,27.28,Fulfilled,109.12,8.0,East,0.0,0.0,Retail,4.62,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080745.0,CBP10RO20,2.0,20.4,40.8,2.0,20.4,Fulfilled,40.8,8.0,East,0.0,0.0,Retail,3.2,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00603532,2024-08-08,2024-08-22,3603.16,Short Shipped,2024-08-30,VC007,2024-08-30,1952.58,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeyBOAmQF9lCqRKt787llzQB0wXhiGDMw9s1_4sfIuglQQ?e=eN9PJ6,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZiHf2M1CXtJrtzwIYTV95ABLTm07FGbkFItiEgbJ_H4Qw?e=qTDlO9,,,2024-8,8.0,Delivered Late,850023080752.0,CBP10RO50,3.0,45.28,135.84,3.0,45.28,Fulfilled,135.84,8.0,East,0.0,0.0,Retail,7.31,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00604318,2024-08-14,2024-08-28,217.56,Short Shipped,2024-08-29,VC006,2024-08-29,81.72,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EVugTBzHd3VHsg18cOZ5Vw8Bp83pE348NAyOZOBrHX0e6A?e=aDF9Ai,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeYyDAzODQZIieMyQMPmtAMBrnhOmLYVtSvElqgPApvn-A?e=2A3NgU,,,2024-8,1.0,Delivered Late,810103158061.0,CBDN2P100P01XL,8.0,16.98,135.84,0.0,0.0,Short Shipped,0.0,6.0,East,8.0,135.84,Retail,,Aug-2024,Aug-2024,Fulfilled,Short Shipped
Kroger,Kroger,PO00604318,2024-08-14,2024-08-28,217.56,Short Shipped,2024-08-29,VC006,2024-08-29,81.72,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EVugTBzHd3VHsg18cOZ5Vw8Bp83pE348NAyOZOBrHX0e6A?e=aDF9Ai,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EeYyDAzODQZIieMyQMPmtAMBrnhOmLYVtSvElqgPApvn-A?e=2A3NgU,,,2024-8,1.0,Delivered Late,850023080608.0,CTB4G25,3.0,27.24,81.72,3.0,27.24,Fulfilled,81.72,12.0,East,0.0,0.0,Retail,2.93,Aug-2024,Aug-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00608057,2024-09-10,,198.4,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/ERrs9y8GcZVFqLsOh7hayW8BnHpMpMWP-iVWojLIc1lD-Q?e=v8mgth,,,,2024-9,,Cancelled,850023080561.0,BBW64P01,2.0,13.52,27.04,0.0,0.0,Cancelled,0.0,8.0,East,0.0,0.0,Retail,2.59,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00608057,2024-09-10,,198.4,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/ERrs9y8GcZVFqLsOh7hayW8BnHpMpMWP-iVWojLIc1lD-Q?e=v8mgth,,,,2024-9,,Cancelled,850023080561.0,CZLQ25,2.0,34.08,68.16,0.0,0.0,Cancelled,0.0,12.0,East,0.0,0.0,Retail,2.99,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00608057,2024-09-10,,198.4,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/ERrs9y8GcZVFqLsOh7hayW8BnHpMpMWP-iVWojLIc1lD-Q?e=v8mgth,,,,2024-9,,Cancelled,850023080561.0,CTB13GDS25,2.0,40.8,81.6,0.0,0.0,Cancelled,0.0,8.0,East,0.0,0.0,Retail,6.1,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00608057,2024-09-10,,198.4,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/ERrs9y8GcZVFqLsOh7hayW8BnHpMpMWP-iVWojLIc1lD-Q?e=v8mgth,,,,2024-9,,Cancelled,850023080561.0,CBP6RO20,3.0,7.2,21.6,0.0,0.0,Cancelled,0.0,8.0,East,0.0,0.0,Retail,1.42,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00609371,2024-09-18,,280.0,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EXKQCRDpR2hGvsMDNuJR3doBbRYizu0ida4hzaNMd1WfQw?e=wPhzr4,,,,2024-9,,Cancelled,810103150416.0,BBW64P01,2.0,13.52,27.04,0.0,0.0,Cancelled,0.0,8.0,East,0.0,0.0,Retail,2.59,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00609371,2024-09-18,,280.0,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EXKQCRDpR2hGvsMDNuJR3doBbRYizu0ida4hzaNMd1WfQw?e=wPhzr4,,,,2024-9,,Cancelled,810103150911.0,CZLQ25,2.0,34.08,68.16,0.0,0.0,Cancelled,0.0,12.0,East,0.0,0.0,Retail,2.99,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00609371,2024-09-18,,280.0,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EXKQCRDpR2hGvsMDNuJR3doBbRYizu0ida4hzaNMd1WfQw?e=wPhzr4,,,,2024-9,,Cancelled,810103156210.0,CTB13GDS25,4.0,40.8,163.2,0.0,0.0,Cancelled,0.0,8.0,East,0.0,0.0,Retail,6.1,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00609371,2024-09-18,,280.0,Cancelled,,,,,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EXKQCRDpR2hGvsMDNuJR3doBbRYizu0ida4hzaNMd1WfQw?e=wPhzr4,,,,2024-9,,Cancelled,850023080561.0,CBP6RO20,3.0,7.2,21.6,0.0,0.0,Cancelled,0.0,8.0,East,0.0,0.0,Retail,1.42,Sep-2024,,Cancelled,Cancelled
Kroger,Kroger,PO00619971,2024-12-12,,843.8,Short Shipped,2024-12-30,VC013,2024-12-30,744.84,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EYzbWELTCwxPjEpD6ruQ5M0B7N9bZmMgOu-276LYemaBlQ?e=a1DdKX,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZmxmeJMgdhIv8d6Tzj-9SUBPRsTsJIa4PWmlgd8QqXScw?e=iRxClM,,,2024-12,,Delivered on Time,810103150416.0,BBW64P01,2.0,13.52,27.04,2.0,13.52,Fulfilled,27.04,8.0,East,0.0,0.0,Retail,2.59,Dec-2024,Dec-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00619971,2024-12-12,,843.8,Short Shipped,2024-12-30,VC013,2024-12-30,744.84,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EYzbWELTCwxPjEpD6ruQ5M0B7N9bZmMgOu-276LYemaBlQ?e=a1DdKX,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZmxmeJMgdhIv8d6Tzj-9SUBPRsTsJIa4PWmlgd8QqXScw?e=iRxClM,,,2024-12,,Delivered on Time,810103150904.0,CZLG20,2.0,44.28,88.56,2.0,44.28,Fulfilled,88.56,12.0,East,0.0,0.0,Retail,4.29,Dec-2024,Dec-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00619971,2024-12-12,,843.8,Short Shipped,2024-12-30,VC013,2024-12-30,744.84,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EYzbWELTCwxPjEpD6ruQ5M0B7N9bZmMgOu-276LYemaBlQ?e=a1DdKX,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZmxmeJMgdhIv8d6Tzj-9SUBPRsTsJIa4PWmlgd8QqXScw?e=iRxClM,,,2024-12,,Delivered on Time,810103150911.0,CZLQ25,1.0,34.08,34.08,1.0,34.08,Fulfilled,34.08,12.0,East,0.0,0.0,Retail,2.99,Dec-2024,Dec-2024,Fulfilled,Fulfilled
Kroger,Kroger,PO00619971,2024-12-12,,843.8,Short Shipped,2024-12-30,VC013,2024-12-30,744.84,Florence,Kentucky ,KE,United States,US,41051,https://ecosoulhome.sharepoint.com/:w:/s/Dataanalytics_Ecosoul/EYzbWELTCwxPjEpD6ruQ5M0B7N9bZmMgOu-276LYemaBlQ?e=a1DdKX,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZmxmeJMgdhIv8d6Tzj-9SUBPRsTsJIa4PWmlgd8QqXScw?e=iRxClM,,,2024-12,,Delivered on Time,810103150928.0,CZLSW25,1.0,23.88,23.88,1.0,23.88,Fulfilled,23.88,12.0,East,0.0,0.0,Retail,2.49,Dec-2024,Dec-2024,Fulfilled,Fulfilled
